Source,Target,Timestamp
782,697,1085296080
323,1297,1085296140
733,475,1085296140
323,1297,1085296380
596,1284,1085296500
323,298,1085296500
323,1297,1085296560
323,1297,1085296860
257,615,1085296860
871,1026,1085296980
733,475,1085297100
733,713,1085297100
323,758,1085297100
281,358,1085297160
257,615,1085297160
323,1297,1085297160
1231,557,1085297160
733,713,1085297160
810,1021,1085297340
557,1231,1085297400
105,621,1085297520
323,1297,1085297520
1231,557,1085297580
91,1237,1085297580
105,1181,1085297580
557,1231,1085297640
1231,557,1085297760
557,1231,1085297820
323,1297,1085297820
1236,1189,1085298120
1231,557,1085298180
323,1297,1085298300
557,1231,1085298360
912,697,1085298420
1231,557,1085298480
338,1302,1085298600
557,1231,1085298600
675,462,1085298720
323,1297,1085298840
477,1271,1085298840
1231,557,1085298900
477,526,1085298900
675,462,1085299020
323,1297,1085299020
815,950,1085299140
194,353,1085299320
557,1231,1085299380
90,269,1085299380
323,1297,1085299440
1136,739,1085299440
353,194,1085299560
1231,557,1085299560
353,194,1085299620
598,560,1085299680
353,392,1085299860
560,598,1085299860
323,1297,1085299860
109,282,1085299980
323,1297,1085300040
706,484,1085300280
323,1297,1085300340
1004,194,1085300460
323,1297,1085300580
596,605,1085300640
596,782,1085300820
323,1297,1085300880
298,573,1085301000
573,298,1085301000
298,573,1085301060
725,1260,1085301180
573,298,1085301240
782,596,1085301300
454,242,1085301480
454,1043,1085301480
298,573,1085301480
323,1297,1085301540
60,1173,1085301540
212,678,1085301840
1274,1273,1085301960
1264,699,1085301960
1317,1318,1085302140
950,815,1085302140
596,782,1085302260
1319,224,1085302260
792,1185,1085302260
1103,425,1085302320
1043,454,1085302440
392,321,1085302440
392,72,1085302500
392,353,1085302500
323,341,1085302560
1280,281,1085302740
1087,1284,1085302800
1320,952,1085302800
353,392,1085302860
1087,1132,1085302920
198,1302,1085302920
281,1280,1085302920
392,353,1085302980
1118,1103,1085303040
792,841,1085303040
1280,281,1085303040
281,1280,1085303040
198,1321,1085303100
1280,281,1085303280
392,1315,1085303520
72,1253,1085303580
72,392,1085303580
912,375,1085303640
392,72,1085303700
281,1280,1085304000
586,1316,1085304060
1246,834,1085304060
72,392,1085304060
323,281,1085304120
1246,963,1085304120
1246,801,1085304180
323,281,1085304240
323,281,1085304420
1280,281,1085304480
323,281,1085304600
392,72,1085304600
1284,596,1085304780
871,392,1085304900
57,596,1085305020
871,1103,1085305080
1315,392,1085305260
72,392,1085305260
871,392,1085305320
793,1230,1085305440
1190,254,1085305620
792,841,1085305620
871,1260,1085305620
871,969,1085305740
871,969,1085305860
871,969,1085306040
1190,50,1085306040
704,1322,1085306100
871,969,1085306160
871,969,1085306220
871,969,1085306340
871,978,1085306460
1,1271,1085306580
392,1315,1085306760
644,719,1085307060
392,72,1085307120
544,1273,1085307300
1274,840,1085307660
1317,1244,1085307720
1244,1317,1085307900
277,644,1085308020
704,596,1085308800
498,823,1085308920
938,1323,1085309160
422,1041,1085309160
1323,938,1085309160
1041,422,1085309400
422,1041,1085309520
422,386,1085309580
1041,422,1085309760
422,1041,1085309880
1246,963,1085310060
1246,963,1085310660
1246,963,1085310960
12,1042,1085311740
12,142,1085311800
42,72,1085311920
12,415,1085311980
1185,555,1085312040
42,415,1085312520
80,309,1085312520
1270,194,1085313780
815,950,1085314140
342,544,1085321760
596,57,1085327700
596,704,1085327820
1302,338,1085328360
950,815,1085328480
353,372,1085328780
1302,198,1085328840
1268,1313,1085328900
1302,704,1085328960
353,1284,1085329200
964,160,1085329380
375,912,1085331600
357,1253,1085332260
1189,375,1085333220
1271,477,1085333700
725,638,1085333760
725,835,1085333880
1246,963,1085333940
350,343,1085334060
1185,375,1085334060
209,242,1085334120
1310,1246,1085334420
1246,1310,1085334540
596,193,1085334840
454,1043,1085334840
198,1302,1085334900
1246,1310,1085335140
1246,1310,1085335680
1190,738,1085335740
1190,738,1085335740
997,142,1085336460
1315,392,1085337300
72,392,1085337720
834,1280,1085338200
1310,802,1085338560
357,525,1085338680
1310,561,1085338740
357,638,1085338920
358,32,1085338920
358,254,1085339040
358,281,1085339100
357,358,1085339100
193,596,1085339460
193,378,1085339520
224,175,1085339520
9,1261,1085339940
9,1279,1085340000
281,358,1085340120
281,1280,1085340120
1127,454,1085340240
143,1037,1085340480
357,525,1085340660
357,525,1085340780
357,525,1085340900
1284,353,1085340900
525,357,1085340900
357,1284,1085341020
357,974,1085341200
1280,834,1085341800
1280,281,1085342040
277,644,1085342100
638,357,1085342340
277,644,1085342700
725,638,1085342820
942,919,1085343060
942,63,1085343120
1246,834,1085343180
1173,654,1085343240
942,63,1085343300
1142,990,1085343300
1173,60,1085343420
654,1173,1085343480
942,1314,1085343600
1287,1253,1085343720
277,644,1085343780
1317,781,1085343960
942,63,1085344440
281,1280,1085344680
454,1127,1085344980
1298,394,1085345340
1113,638,1085345340
638,725,1085345400
277,644,1085345460
105,1181,1085345880
1113,638,1085346060
394,1298,1085346480
834,1280,1085346840
856,1176,1085347200
394,738,1085347260
1126,1302,1085347560
220,1310,1085347560
341,1280,1085347800
1043,454,1085348220
1246,963,1085348220
53,1314,1085348280
509,758,1085348280
1246,834,1085348280
1302,198,1085348340
306,616,1085348520
1280,341,1085348640
249,1324,1085348700
1187,353,1085348760
1187,1183,1085348760
1187,1131,1085348760
1187,1284,1085348760
1280,834,1085348820
114,770,1085348820
375,1189,1085348940
375,1185,1085349000
1280,281,1085349120
254,358,1085349180
990,1142,1085349240
1237,199,1085349360
372,473,1085349360
1237,1227,1085349360
1237,91,1085349420
834,1280,1085349480
372,353,1085349600
1281,1310,1085349720
454,1043,1085349780
1280,834,1085349840
281,1280,1085350560
704,1324,1085350560
1280,281,1085350740
1284,1187,1085350740
357,638,1085350740
1284,793,1085350860
793,1284,1085350860
834,1280,1085350860
1317,72,1085350920
793,1284,1085350920
69,357,1085350920
1280,834,1085350980
1284,793,1085350980
834,1280,1085351100
1280,834,1085351280
834,1280,1085351340
1284,585,1085351400
281,1271,1085351460
1280,834,1085351520
834,1280,1085351640
793,1284,1085351640
1284,793,1085351700
793,1284,1085351760
1280,834,1085351820
1252,1231,1085351880
834,1280,1085351940
1284,793,1085352120
793,1284,1085352180
1325,1326,1085352300
760,212,1085352480
357,638,1085352720
638,1317,1085352840
802,1310,1085352960
249,886,1085353080
1327,282,1085353140
1246,415,1085353140
249,1302,1085353320
394,393,1085353440
1317,638,1085353620
1317,1244,1085353740
249,713,1085353800
394,393,1085353860
67,1296,1085353860
199,1237,1085353860
545,1328,1085353920
1244,1317,1085353920
1328,545,1085353920
1328,545,1085353980
545,1328,1085354040
378,193,1085354340
1328,545,1085354400
1215,949,1085354580
249,817,1085354580
249,454,1085354640
1326,1325,1085354700
249,817,1085354760
585,1284,1085354760
249,605,1085354820
249,547,1085354940
598,652,1085354940
598,62,1085355000
598,84,1085355000
249,1295,1085355000
598,1189,1085355000
598,1303,1085355060
598,878,1085355060
481,1284,1085355480
1043,454,1085355540
1248,919,1085355660
1312,103,1085355660
454,1043,1085355780
1312,103,1085355780
1329,1271,1085355900
50,102,1085355960
481,50,1085355960
1050,495,1085356020
142,997,1085356200
50,481,1085356260
1329,477,1085356320
481,50,1085356740
12,598,1085356740
1246,719,1085357040
1328,277,1085357160
42,1117,1085357160
719,1246,1085357220
1042,1330,1085357220
638,285,1085357280
1246,719,1085357280
1328,495,1085357280
919,1248,1085357340
160,964,1085357400
1331,1168,1085357520
481,50,1085357700
50,481,1085357700
50,481,1085357760
1043,454,1085357760
1246,228,1085357940
454,1043,1085358000
1328,285,1085358000
539,495,1085358000
1043,454,1085358180
1246,228,1085358180
454,1043,1085358240
1118,1103,1085358240
749,474,1085358240
481,50,1085358240
1246,228,1085358300
1246,719,1085358420
50,481,1085358480
481,50,1085358480
933,1214,1085358540
1246,228,1085358660
42,495,1085358780
342,495,1085358780
1231,1252,1085358840
228,194,1085358900
50,1227,1085358900
228,1246,1085358960
1227,50,1085359020
679,1248,1085359080
389,1189,1085359080
1043,454,1085359080
194,228,1085359200
194,1270,1085359200
194,1004,1085359200
44,228,1085359260
44,514,1085359320
964,160,1085359380
199,212,1085359500
1032,598,1085359560
454,1043,1085359620
228,194,1085359620
1043,454,1085359680
454,1043,1085359680
725,638,1085359740
1043,454,1085359740
1231,704,1085359800
50,1227,1085359860
228,498,1085359920
454,1043,1085360100
498,228,1085360100
1227,50,1085360100
498,495,1085360220
1272,1260,1085360280
228,498,1085360340
1214,933,1085360400
1043,454,1085360400
1246,228,1085360460
498,228,1085360520
454,1043,1085360520
194,353,1085360520
1252,1231,1085360520
771,398,1085360520
67,1296,1085360640
398,771,1085360820
1043,454,1085361000
454,1043,1085361060
228,498,1085361060
67,1296,1085361180
700,605,1085361180
687,409,1085361300
114,770,1085361360
700,1253,1085361420
1043,454,1085361420
454,1043,1085361540
103,973,1085361720
67,97,1085361720
1043,454,1085361780
234,1183,1085361960
234,686,1085362020
1312,103,1085362140
249,454,1085362500
704,1231,1085362500
1113,1214,1085362860
1323,1129,1085362920
303,212,1085363040
242,488,1085363100
1272,1246,1085363100
1043,97,1085363340
912,375,1085363460
1312,103,1085363460
704,377,1085363520
704,377,1085363580
454,1043,1085364060
474,749,1085364060
97,1043,1085364420
701,341,1085364780
713,1158,1085364960
713,1158,1085365020
697,782,1085365020
942,919,1085365080
209,242,1085365680
536,423,1085366220
536,1224,1085366220
63,228,1085366220
1213,1026,1085366340
41,502,1085366400
41,1255,1085366400
738,394,1085366460
114,770,1085366520
594,242,1085366580
314,542,1085366640
1316,586,1085366760
314,1296,1085366760
640,1253,1085366760
423,536,1085366940
1235,638,1085367000
423,815,1085367120
1032,1186,1085367120
536,423,1085367180
285,1328,1085367300
701,50,1085367360
50,701,1085367360
193,378,1085367420
586,1316,1085367420
296,194,1085367420
1231,704,1085367480
1186,1032,1085367540
640,712,1085367600
353,1283,1085367600
640,617,1085367660
701,50,1085367720
697,923,1085367720
1032,1186,1085367720
1213,1032,1085367720
1213,1032,1085367840
353,296,1085367840
50,701,1085367840
1213,1032,1085367900
245,1283,1085367900
701,50,1085367960
1043,454,1085368020
353,793,1085368020
1283,353,1085368080
1032,1186,1085368080
1281,701,1085368080
50,701,1085368260
1281,701,1085368320
333,1227,1085368440
425,1103,1085368500
353,1283,1085368500
1290,596,1085368620
1332,1255,1085368680
249,454,1085368740
1332,1255,1085368740
1332,1255,1085368800
770,1217,1085368860
1255,1332,1085368860
770,938,1085368860
1281,1283,1085368920
1332,1255,1085369040
1316,586,1085369100
1190,738,1085369100
834,314,1085369340
296,353,1085369400
1271,1329,1085369460
358,281,1085369520
358,254,1085369520
358,357,1085369580
586,1316,1085369640
514,654,1085369760
766,181,1085369760
514,626,1085369760
454,1043,1085369820
626,514,1085369820
766,372,1085369820
249,454,1085369820
509,272,1085369820
1255,1332,1085369820
1043,454,1085369940
1021,701,1085369940
1021,105,1085370000
1118,598,1085370060
514,626,1085370060
1281,1283,1085370180
1270,194,1085370180
600,1332,1085370240
281,358,1085370240
626,514,1085370240
514,626,1085370300
342,626,1085370420
342,626,1085370540
621,105,1085370660
9,598,1085370720
9,1312,1085370720
621,48,1085370720
483,782,1085370780
483,1189,1085370780
679,50,1085370780
1332,1255,1085370840
249,654,1085370900
754,903,1085370900
754,1332,1085370900
454,1043,1085370960
810,1021,1085370960
1333,1145,1085371020
1026,184,1085371200
1043,454,1085371260
1127,318,1085371260
454,1043,1085371320
193,658,1085371380
1333,1145,1085371380
1127,415,1085371440
495,68,1085371500
103,1334,1085371500
114,770,1085371560
495,1185,1085371560
114,103,1085371560
142,654,1085371560
114,103,1085371620
495,542,1085371620
142,514,1085371800
350,626,1085371800
1043,454,1085371800
454,1043,1085371980
1286,1335,1085372100
1312,103,1085372100
1113,1214,1085372100
174,1260,1085372160
1043,454,1085372160
1113,495,1085372220
1113,1255,1085372280
1312,103,1085372280
1113,1255,1085372340
1334,1255,1085372460
1,312,1085372460
1255,1334,1085372520
1312,103,1085372580
1113,1255,1085372580
1087,353,1085372580
1312,103,1085372640
1312,103,1085372640
719,1336,1085372760
1113,1255,1085372760
1113,1214,1085372760
1113,353,1085372880
1113,1255,1085372940
1336,725,1085373000
639,1127,1085373060
1113,353,1085373060
1189,375,1085373120
1113,1255,1085373120
1189,598,1085373180
615,1026,1085373180
738,393,1085373180
1113,1255,1085373300
32,1336,1085373300
1334,1068,1085373300
639,388,1085373360
1113,1255,1085373540
495,585,1085373660
617,103,1085373780
103,1280,1085373780
617,640,1085373780
103,617,1085373780
725,1336,1085373840
617,103,1085373900
103,617,1085373960
617,103,1085374020
1280,103,1085374080
617,644,1085374080
495,1050,1085374080
103,617,1085374080
431,617,1085374080
617,103,1085374140
103,1280,1085374200
1312,103,1085374200
495,498,1085374200
103,617,1085374200
431,617,1085374320
1312,103,1085374320
950,495,1085374320
353,950,1085374380
495,950,1085374440
308,701,1085374500
950,353,1085374500
341,701,1085374560
495,950,1085374560
1312,103,1085374560
431,617,1085374560
1280,103,1085374620
950,495,1085374620
1190,738,1085374680
950,495,1085374680
1126,1302,1085374680
1102,514,1085374680
1190,551,1085374740
103,1280,1085374740
1280,103,1085374740
431,617,1085374800
1113,1214,1085374800
923,697,1085374860
1113,495,1085374860
686,234,1085374980
697,923,1085374980
1312,103,1085374980
220,1310,1085374980
569,1337,1085375040
1244,296,1085375100
923,697,1085375100
646,495,1085375100
1113,1214,1085375100
431,617,1085375100
923,697,1085375100
431,617,1085375280
569,1337,1085375340
1113,1214,1085375340
1190,288,1085375400
353,950,1085375400
482,799,1085375460
654,142,1085375460
482,1005,1085375520
482,546,1085375520
1113,1214,1085375520
1043,495,1085375580
323,341,1085375640
908,332,1085375640
950,353,1085375700
1113,1214,1085375820
797,63,1085375880
681,617,1085375940
296,1244,1085375940
1113,1214,1085376000
871,392,1085376000
871,1302,1085376060
142,654,1085376120
341,353,1085376120
1255,1335,1085376120
353,341,1085376180
68,495,1085376240
1113,1214,1085376300
341,353,1085376300
654,142,1085376300
1113,1214,1085376360
353,950,1085376420
249,1295,1085376480
1113,1214,1085376600
871,1097,1085376600
871,513,1085376660
569,296,1085376720
1113,1214,1085376780
212,439,1085376780
1302,1126,1085376960
482,3,1085376960
378,193,1085376960
342,495,1085376960
1113,1214,1085377140
971,609,1085377320
353,341,1085377380
971,199,1085377380
353,1326,1085377440
503,41,1085377440
1247,704,1085377500
415,475,1085377560
254,358,1085377560
503,617,1085377620
871,1302,1085377620
475,415,1085377620
321,392,1085377680
1246,99,1085377680
1281,1173,1085377800
503,1217,1085377800
341,353,1085377860
42,495,1085377920
871,1097,1085377920
142,654,1085377980
63,797,1085377980
42,1183,1085377980
503,41,1085377980
871,495,1085377980
42,1183,1085377980
42,1337,1085378160
353,341,1085378220
377,704,1085378400
415,475,1085378460
654,142,1085378460
1283,513,1085378520
358,281,1085378520
199,971,1085378520
358,254,1085378520
254,358,1085378580
245,1264,1085378580
1281,1173,1085378700
145,994,1085378700
145,1042,1085378760
431,605,1085378760
503,254,1085378760
245,1283,1085378820
142,654,1085378880
249,1255,1085378880
245,60,1085378880
341,353,1085378880
323,341,1085378880
228,63,1085378940
431,605,1085378940
654,142,1085378940
1338,254,1085379000
431,605,1085379060
298,323,1085379180
431,605,1085379180
48,621,1085379180
1281,131,1085379240
1117,856,1085379240
516,564,1085379240
431,605,1085379300
454,1043,1085379360
1338,254,1085379420
1325,1326,1085379420
739,308,1085379420
1043,454,1085379420
1136,739,1085379420
1325,1123,1085379480
1043,454,1085379480
1338,254,1085379540
442,1247,1085379540
431,605,1085379600
454,1043,1085379660
323,341,1085379660
323,298,1085379720
658,193,1085379780
1338,254,1085379780
640,617,1085379780
1338,471,1085379840
924,1158,1085379840
1338,254,1085379840
924,1158,1085379840
431,605,1085379960
615,1072,1085380020
605,254,1085380080
1338,254,1085380080
254,605,1085380080
605,254,1085380140
431,605,1085380140
1043,454,1085380140
254,605,1085380140
1215,398,1085380140
353,372,1085380140
605,254,1085380200
454,1043,1085380200
254,605,1085380200
1326,1325,1085380200
942,919,1085380200
986,644,1085380260
63,228,1085380320
1325,1326,1085380320
605,254,1085380320
1043,454,1085380320
1338,1034,1085380320
1338,254,1085380380
991,109,1085380380
1338,1173,1085380380
735,839,1085380440
254,605,1085380440
605,254,1085380500
1338,1173,1085380560
1338,254,1085380560
254,605,1085380560
605,254,1085380680
1118,620,1085380680
254,605,1085380740
986,1310,1085380740
142,654,1085380740
758,509,1085380860
1339,1231,1085380980
272,308,1085380980
53,1314,1085380980
1326,353,1085380980
272,654,1085380980
272,605,1085381040
770,1336,1085381040
1338,254,1085381100
1326,1325,1085381160
272,509,1085381160
1231,1339,1085381220
1339,1231,1085381340
758,50,1085381400
1338,254,1085381460
792,1283,1085381520
1306,990,1085381580
643,638,1085381760
1338,254,1085381880
758,298,1085382060
298,758,1085382120
1338,254,1085382120
1083,175,1085382240
758,298,1085382240
282,109,1085382300
638,643,1085382300
638,68,1085382300
298,758,1085382360
1083,299,1085382360
1338,254,1085382360
1338,209,1085382420
1283,468,1085382600
254,1338,1085382600
1283,468,1085382600
1283,644,1085382600
1283,643,1085382600
1039,1316,1085382600
50,758,1085382600
1283,482,1085382660
1283,1246,1085382660
758,50,1085382660
372,766,1085382720
1283,1039,1085382720
1113,1283,1085382720
372,353,1085382720
1283,121,1085382780
1283,1169,1085382780
758,298,1085382780
1283,101,1085382840
1283,142,1085382840
1283,1231,1085382840
50,758,1085382840
598,1032,1085382900
770,1283,1085382900
454,1043,1085382900
1283,298,1085382900
1283,278,1085382900
1283,713,1085382900
1283,470,1085382900
1283,1187,1085382960
1195,1283,1085382960
1283,603,1085382960
447,1283,1085382960
1283,254,1085382960
1283,586,1085382960
1283,1105,1085383020
603,1283,1085383020
621,48,1085383020
1283,422,1085383020
1283,144,1085383080
871,595,1085383080
1283,90,1085383080
1087,1283,1085383080
1283,598,1085383140
758,50,1085383140
1283,1168,1085383140
1283,1325,1085383140
1283,704,1085383200
871,595,1085383200
323,643,1085383200
1283,1208,1085383200
1283,1051,1085383200
1168,1283,1085383200
470,1283,1085383260
298,1283,1085383260
871,595,1085383260
60,245,1085383320
90,1283,1085383320
1283,645,1085383320
1283,368,1085383320
323,1083,1085383380
368,1283,1085383380
323,1283,1085383380
1169,1283,1085383440
470,288,1085383440
1283,1340,1085383500
323,367,1085383500
1283,1034,1085383560
1283,297,1085383560
1302,468,1085383560
1283,1341,1085383620
1168,1298,1085383620
1283,85,1085383620
770,1216,1085383620
163,1283,1085383680
782,654,1085383680
1283,1297,1085383680
1118,1283,1085383680
1283,1339,1085383740
27,1283,1085383740
42,1294,1085383740
1283,346,1085383740
1118,598,1085383740
1118,598,1085383740
1283,801,1085383740
1283,1227,1085383800
144,142,1085383800
598,346,1085383800
1339,1283,1085383800
1118,1283,1085383860
1283,128,1085383860
1283,242,1085383860
323,991,1085383920
63,26,1085383920
176,1302,1085383980
1118,598,1085383980
770,598,1085383980
1297,1283,1085384040
288,470,1085384040
346,598,1085384040
644,1283,1085384160
598,346,1085384160
128,1283,1085384160
1283,919,1085384160
1283,758,1085384220
346,220,1085384220
1283,835,1085384220
1118,598,1085384280
770,1196,1085384280
831,1187,1085384280
249,1283,1085384280
1283,1183,1085384280
1283,654,1085384340
998,1283,1085384340
758,1283,1085384340
1283,498,1085384400
1187,831,1085384400
598,353,1085384460
1339,221,1085384460
1283,975,1085384460
1283,317,1085384520
1283,1315,1085384520
1283,728,1085384580
1283,741,1085384580
1283,1310,1085384580
1286,1342,1085384580
831,1187,1085384640
317,1283,1085384640
1283,561,1085384640
561,1310,1085384640
1286,1339,1085384640
1187,831,1085384700
1343,1342,1085384700
561,1283,1085384700
1283,502,1085384700
986,1283,1085384700
1283,1158,1085384700
1283,475,1085384760
1343,1342,1085384760
1283,334,1085384760
1283,1342,1085384760
475,1283,1085384760
1246,1283,1085384820
1283,1270,1085384820
42,1325,1085384820
334,1283,1085384820
1283,1244,1085384820
950,353,1085384820
1283,950,1085384820
1286,1339,1085384880
42,964,1085384880
1283,1326,1085384880
1283,547,1085384880
1283,660,1085384880
1283,325,1085384880
42,1294,1085384940
598,325,1085384940
1283,590,1085384940
1283,1097,1085384940
42,1043,1085384940
1283,543,1085384940
1283,1167,1085385000
1043,454,1085385000
1283,782,1085385000
1315,1283,1085385000
1286,1339,1085385000
1283,415,1085385000
701,308,1085385000
1283,560,1085385060
1283,1032,1085385060
701,341,1085385060
1283,252,1085385060
1283,1018,1085385120
560,1283,1085385120
1167,1283,1085385120
1286,1339,1085385180
770,101,1085385360
323,1083,1085385360
103,1342,1085385420
1283,475,1085385420
1281,1173,1085385480
1286,1339,1085385480
1343,1283,1085385540
831,1187,1085385540
793,353,1085385600
245,881,1085385660
297,1283,1085385720
245,163,1085385720
245,388,1085385780
1325,1283,1085385780
245,334,1085385780
1283,297,1085385900
1343,1342,1085385900
1097,1283,1085385900
1325,42,1085385960
42,1325,1085385960
753,6,1085385960
561,1283,1085386020
252,1283,1085386020
1343,1342,1085386020
245,309,1085386020
1326,1283,1085386080
42,1284,1085386080
63,278,1085386080
1283,1326,1085386140
334,245,1085386140
1325,42,1085386140
1284,42,1085386260
297,1283,1085386260
1284,481,1085386260
1246,834,1085386260
1168,520,1085386440
42,479,1085386500
561,1283,1085386500
1339,1344,1085386500
372,1280,1085386560
1344,1339,1085386560
603,814,1085386560
1281,73,1085386620
1283,561,1085386620
1339,1344,1085386620
298,573,1085386680
1280,372,1085386680
561,1283,1085386680
1344,1339,1085386740
1281,74,1085386740
1281,1345,1085386740
172,638,1085386800
1339,1344,1085386800
1281,1042,1085386800
814,603,1085386800
1281,88,1085386860
1281,73,1085386860
770,495,1085386860
1281,74,1085386860
1344,1339,1085386860
950,1283,1085386920
1325,638,1085386920
1283,389,1085386920
1339,1344,1085386980
1110,1146,1085386980
603,814,1085386980
1281,1042,1085386980
1339,660,1085386980
561,74,1085387040
1344,1339,1085387040
42,843,1085387040
843,42,1085387100
325,1283,1085387160
1339,1344,1085387220
388,245,1085387220
325,598,1085387280
1344,1339,1085387280
1281,1018,1085387280
843,42,1085387280
814,603,1085387280
1281,1018,1085387340
1281,814,1085387400
1339,1344,1085387460
323,991,1085387460
50,1281,1085387460
1281,1018,1085387460
1344,1339,1085387520
603,814,1085387520
1283,753,1085387520
638,1340,1085387520
1281,50,1085387520
1339,1344,1085387580
1132,1174,1085387580
1283,843,1085387580
1281,50,1085387580
843,714,1085387580
881,245,1085387640
1283,1264,1085387640
1344,1339,1085387640
1281,1280,1085387640
714,843,1085387640
1339,1344,1085387700
1281,1018,1085387700
814,603,1085387760
1283,1280,1085387760
843,714,1085387760
753,1283,1085387760
1344,1339,1085387760
1281,422,1085387820
814,1281,1085387820
1281,814,1085387880
1339,1344,1085387880
220,346,1085387880
1281,1325,1085387940
220,1310,1085387940
1283,753,1085388000
42,548,1085388000
53,1283,1085388000
843,1114,1085388000
1340,42,1085388060
1339,1344,1085388060
350,626,1085388060
1281,1325,1085388060
1344,1339,1085388060
42,1340,1085388060
1326,1280,1085388060
1344,1339,1085388060
1340,42,1085388120
1339,1344,1085388120
53,1283,1085388120
1339,1344,1085388120
53,1283,1085388180
42,1340,1085388180
1281,814,1085388240
548,42,1085388240
1344,1339,1085388240
1281,50,1085388240
1281,1325,1085388240
1339,1344,1085388240
42,548,1085388300
1310,220,1085388300
42,638,1085388360
753,1283,1085388360
142,1283,1085388360
53,1283,1085388420
1281,1325,1085388420
1317,1280,1085388420
1281,495,1085388420
1281,475,1085388480
1281,1325,1085388480
142,144,1085388540
308,739,1085388540
1281,475,1085388540
42,475,1085388540
1283,753,1085388540
1281,1325,1085388540
753,1283,1085388600
475,42,1085388660
1283,802,1085388660
1317,758,1085388660
1281,50,1085388660
1283,753,1085388720
1281,475,1085388720
50,1281,1085388720
1340,42,1085388720
323,42,1085388720
1281,50,1085388780
1281,475,1085388780
758,1317,1085388780
753,1283,1085388780
254,1283,1085388840
1281,1325,1085388840
1317,753,1085388900
1317,753,1085388900
753,1317,1085388960
753,1317,1085388960
1281,475,1085389260
308,701,1085389260
594,283,1085389320
1281,1325,1085389320
594,283,1085389380
1281,1004,1085389440
1281,1325,1085389500
1281,50,1085389500
392,1315,1085389680
392,72,1085389740
394,676,1085389860
586,1283,1085389860
392,321,1085389920
640,569,1085389920
6,753,1085389920
1215,1281,1085389980
1097,191,1085389980
753,6,1085390220
392,1051,1085390220
1215,1083,1085390280
1215,1287,1085390340
6,753,1085390340
392,42,1085390400
753,6,1085390460
1087,1132,1085390460
6,753,1085390520
375,912,1085390520
560,840,1085390520
42,392,1085390580
753,6,1085390580
278,63,1085390580
42,392,1085390580
42,475,1085390640
6,753,1085390640
42,815,1085390700
1346,1314,1085390760
560,297,1085390820
753,6,1085390820
1314,1346,1085390940
63,278,1085391120
1346,1314,1085391120
323,741,1085391120
1314,1346,1085391360
1346,1314,1085391480
1174,1132,1085391480
309,245,1085391480
912,375,1085391540
1314,1346,1085391540
1280,1317,1085391540
1280,1326,1085391600
323,42,1085391720
1280,1281,1085391720
392,42,1085391720
1346,1314,1085391720
1314,1346,1085391780
42,392,1085391840
323,1347,1085391840
1317,781,1085391900
1281,50,1085391900
1346,1314,1085391900
1280,1281,1085391960
145,1042,1085391960
1281,1280,1085391960
781,1317,1085392020
1280,1283,1085392020
1280,1281,1085392020
42,323,1085392200
1281,1280,1085392200
741,323,1085392260
323,741,1085392320
1280,1281,1085392320
741,323,1085392380
741,323,1085392380
323,741,1085392440
42,323,1085392440
323,1347,1085392560
1281,1280,1085392560
1315,392,1085392560
323,741,1085392620
701,308,1085392620
42,323,1085392620
323,642,1085392620
422,1281,1085392620
422,1283,1085392620
323,741,1085392680
53,1314,1085392740
323,642,1085392800
42,323,1085392800
1281,422,1085392860
323,642,1085392860
1281,781,1085392920
323,741,1085392920
53,1314,1085392920
1314,1346,1085392980
781,1281,1085392980
1346,1314,1085392980
422,1281,1085392980
53,1314,1085393040
1314,1346,1085393040
323,1347,1085393040
42,323,1085393100
1346,1314,1085393100
741,323,1085393220
323,741,1085393280
42,323,1085393340
815,950,1085393340
50,1281,1085393520
1346,1314,1085393640
42,323,1085393640
53,1244,1085393820
42,323,1085393820
53,975,1085393880
12,142,1085393880
585,495,1085393940
42,323,1085393940
741,323,1085394060
42,323,1085394060
53,1281,1085394120
323,741,1085394180
323,741,1085394300
741,323,1085394360
42,323,1085394360
741,323,1085394360
323,741,1085394420
741,323,1085394480
323,741,1085394540
42,323,1085394540
323,741,1085394540
741,323,1085394540
741,323,1085394600
323,741,1085394600
838,644,1085394720
12,415,1085395080
42,1097,1085395440
1253,644,1085399700
1253,1287,1085399880
1253,640,1085400000
1253,1227,1085400120
1227,1253,1085405880
605,272,1085407140
189,1339,1085407740
1270,1283,1085409600
70,944,1085409720
1123,1325,1085409900
131,1281,1085410140
871,392,1085411220
1113,70,1085411640
1306,990,1085411820
67,1231,1085412660
67,1137,1085412780
67,697,1085412900
342,1097,1085413200
473,372,1085414100
163,245,1085414580
770,495,1085415000
712,640,1085415000
72,1317,1085415420
725,835,1085415780
725,1132,1085415960
454,1043,1085415960
725,1018,1085416080
654,272,1085416140
144,142,1085416380
950,815,1085416620
95,1246,1085416920
95,712,1085417040
249,1295,1085417100
640,712,1085417820
509,758,1085418000
1113,1348,1085418120
1271,281,1085418300
1042,1281,1085418360
1268,644,1085418480
3,482,1085418720
1,477,1085418960
919,1283,1085418960
477,1329,1085419140
42,799,1085419320
477,1271,1085419380
42,1334,1085419500
42,964,1085419560
483,782,1085419740
42,1255,1085419740
42,1255,1085419800
353,598,1085420100
353,793,1085420220
1281,781,1085420280
1113,933,1085420340
1281,422,1085420340
1281,131,1085420400
1281,1042,1085420460
1281,605,1085420520
42,1346,1085421300
